cpld_control_p8_mixedmode_intel, 417.09090909090907, 20.586644149918456, 2193.4545454545455, 15.352604969152402
cpld_control_gefs_intel, 1246.0, 74.4305921209704, 3255.521739130435, 12.172204849100625
cpld_restart_gefs_intel, 357.30434782608694, 22.846243688222046, 2957.0434782608695, 12.664494225536913
cpld_dcp_gefs_intel, 2034.590909090909, 303.7712445381631, 3462.181818181818, 15.844805181499373
cpld_control_gfsv17_intel, 722.5217391304348, 15.882365296460346, 2061.521739130435, 6.826225420916339
cpld_control_gfsv17_iau_intel, 796.0909090909091, 8.295174341469377, 2603.5, 19.277282909259707
cpld_restart_gfsv17_intel, 322.59090909090907, 14.211580076278036, 1494.7272727272727, 11.936124763932611
cpld_restart_gfsv17_iau_intel, 364.0, 4.69041575982343, 2355.125, 15.862199563742728
cpld_mpi_gfsv17_intel, 1219.7272727272727, 22.428029983162137, 2002.6363636363637, 10.412167072252338
cpld_control_sfs_intel, 765.1363636363636, 18.368192504102534, 2011.2727272727273, 8.164122277500717
cpld_debug_gfsv17_intel, 806.6363636363636, 15.772661776128095, 2093.1363636363635, 5.825457099080136
cpld_control_p8_intel, 461.04545454545456, 19.163121003938013, 2501.7272727272725, 21.629487066128075
cpld_control_p8.v2.sfc_intel, 429.77272727272725, 13.020724104225046, 2496.7727272727275, 18.113108809472813
cpld_restart_p8_intel, 234.45454545454547, 13.020010029067748, 2272.090909090909, 20.198805299749537
cpld_control_qr_p8_intel, 431.3636363636364, 18.097075239701166, 2362.590909090909, 11.570570391020219
cpld_restart_qr_p8_intel, 235.77272727272728, 12.45695066357376, 2001.7727272727273, 12.27685115899697
cpld_2threads_p8_intel, 1048.5, 123.82823514118991, 3032.7727272727275, 17.67106473661448
cpld_decomp_p8_intel, 428.72727272727275, 20.714908593004434, 2456.4545454545455, 17.74241777294606
cpld_mpi_p8_intel, 713.0, 26.073323183249617, 2311.909090909091, 17.526367385143114
cpld_control_ciceC_p8_intel, 426.54545454545456, 15.017345343203132, 2490.0, 27.141045735865884
cpld_control_c192_p8_intel, 1143.8181818181818, 28.933523123369863, 3594.318181818182, 11.079819343934037
cpld_restart_c192_p8_intel, 747.2727272727273, 18.594187308212547, 3478.0, 12.332514305319458
cpld_control_p8_lnd_intel, 461.3181818181818, 13.890436093803284, 2507.5454545454545, 23.40692840850036
cpld_restart_p8_lnd_intel, 236.5909090909091, 10.59442001891515, 2285.181818181818, 23.466874842552706
cpld_s2sa_p8_intel, 396.6363636363636, 236.10678351784077, 3115.0454545454545, 26.648345117861655
cpld_control_noaero_p8_intel, 402.5, 15.092894173930146, 2087.0454545454545, 13.271559724488345
cpld_control_nowave_noaero_p8_intel, 358.5652173913044, 174.70467654748524, 2992.304347826087, 6.395887147281146
cpld_debug_p8_intel, 548.8181818181819, 13.766350158782641, 2392.9545454545455, 16.49924866809305
cpld_debug_noaero_p8_intel, 279.3181818181818, 15.921358906245649, 2111.818181818182, 11.691630120562017
cpld_control_noaero_p8_agrid_intel, 211.95454545454547, 18.518976195752373, 2168.4545454545455, 10.08476471410429
cpld_control_p8_faster_intel, 403.95454545454544, 11.822464259071575, 2488.8636363636365, 22.61796440994606
cpld_control_pdlib_p8_intel, 663.8181818181819, 14.205109079726988, 2169.6363636363635, 10.42525541237351
cpld_restart_pdlib_p8_intel, 330.27272727272725, 13.555213080320522, 1663.1818181818182, 19.978707674186
cpld_mpi_pdlib_p8_intel, 935.9090909090909, 19.954286600101952, 2107.2272727272725, 12.486107982953834
cpld_control_c48_5deg_intel, 356.04545454545456, 238.13927881746528, 3032.1363636363635, 2.095351013021111
cpld_warmstart_c48_5deg_intel, 104.77272727272727, 43.089686403827145, 3019.590909090909, 1.9225714529596911
cpld_restart_c48_5deg_intel, 174.5, 350.35446336531805, 2462.681818181818, 4.855983784198285
cpld_control_c24_5deg_intel, 58.18181818181818, 10.254206957662719, 2211.318181818182, 1.4580922665768583
cpld_warmstart_c24_5deg_intel, 41.54545454545455, 16.69166169822327, 2211.2727272727275, 1.052348809344566
cpld_restart_c24_5deg_intel, 88.86363636363636, 255.21831927952937, 1535.1818181818182, 3.984474000147477
cpld_control_c24_9deg_intel, 142.4090909090909, 256.96509474509446, 2210.9545454545455, 2.1208332995069465
cpld_warmstart_c24_9deg_intel, 88.45454545454545, 236.79349025003495, 2211.090909090909, 1.5928559516304757
cpld_restart_c24_9deg_intel, 34.13636363636363, 21.901215106484294, 1534.5, 4.324875195256558
cpld_control_c12_9deg_intel, 45.09090909090909, 24.31406082329746, 2138.5, 1.9009566969387715
cpld_warmstart_c12_9deg_intel, 34.0, 18.133344474149876, 2138.181818181818, 1.8741389207353003
cpld_restart_c12_9deg_intel, 25.40909090909091, 7.132888557488734, 1488.5454545454545, 1.2694763676153582
cpld_debug_pdlib_p8_intel, 1168.6818181818182, 16.573215970453827, 2186.2727272727275, 10.896962955470324
control_flake_intel, 172.22727272727272, 46.27087422615757, 1350.0, 5.854291355298886
control_CubedSphereGrid_intel, 105.72727272727273, 12.646170164706419, 2213.318181818182, 9.181930692379977
control_CubedSphereGrid_parallel_intel, 134.6818181818182, 98.8706162635319, 2231.2727272727275, 7.287485026847665
control_latlon_intel, 178.8181818181818, 171.09928971842274, 2225.7272727272725, 6.046650599387595
control_wrtGauss_netcdf_parallel_intel, 155.45454545454547, 137.16404487551236, 2226.2272727272725, 9.491296578645176
control_c48_intel, 287.0, 8.6655010871218, 1670.6363636363637, 1.36666330712481
control_c48.v2.sfc_intel, 286.40909090909093, 90.26459040505162, 805.0, 2.7468990781342053
control_c48_lnd_iau_intel, 311.6818181818182, 106.97339786713177, 1671.7272727272727, 1.8630819574471995
control_c192_intel, 303.22727272727275, 10.979037125283215, 1827.409090909091, 15.804657227622643
control_c384_intel, 356.5, 17.156366430305372, 2107.9545454545455, 12.114894186786145
control_c384gdas_intel, 380.54545454545456, 13.613920925846697, 1923.1363636363637, 22.200113543005003
control_stochy_intel, 163.95454545454547, 167.6146764220428, 1306.7272727272727, 5.428726773394041
control_stochy_restart_intel, 85.5, 99.2786482583239, 1215.590909090909, 18.39629184697308
control_lndp_intel, 195.54545454545453, 301.9420063631617, 1308.7727272727273, 6.381306635804714
control_iovr4_intel, 114.86363636363636, 17.692565091137357, 1303.8636363636363, 6.024913839787213
control_iovr4_gfdlmpv3_intel, 152.52631578947367, 60.13000688950448, 1598.0, 5.59134669777656
control_iovr5_intel, 145.13636363636363, 116.6900694748683, 1302.9545454545455, 5.48947151560705
control_p8_intel, 173.36363636363637, 124.3516076054089, 2518.2272727272725, 8.851973679159293
